Lead Origin,Lead Source,Do Not Email,Do Not Call,Converted,TotalVisits,Total Time Spent on Website,Page Views Per Visit,Last Activity,Country,Specialization,What is your current occupation,What matters most to you in choosing a course,Search,Magazine,Newspaper Article,X Education Forums,Newspaper,Digital Advertisement,Through Recommendations,Receive More Updates About Our Courses,Tags,Update me on Supply Chain Content,Get updates on DM Content,City,Asymmetrique Activity Index,Asymmetrique Profile Index,Asymmetrique Activity Score,Asymmetrique Profile Score,I agree to pay the amount through cheque,A free copy of Mastering The Interview,Last Notable Activity,Engagement_Score,Visit_Category,High_Engagement_Time,Contact_Restricted
API,Organic Search,0,0,1,6.0,592,3.0,SMS Sent,India,Unknown,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Unknown,0,0,Unknown,02.Medium,02.Medium,15.0,15.0,0,0,SMS Sent,0.14808151593237381,Medium (3-10),1,0
API,Olark Chat,0,0,0,0.0,0,0.0,Email Opened,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Unknown,0,0,Unknown,02.Medium,02.Medium,13.0,15.0,0,0,Email Opened,0.0,Low (1-2),0,0
API,Google,0,0,1,4.0,678,2.0,Email Opened,India,Unknown,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,0,0,Other Cities,03.Low,02.Medium,12.0,14.0,0,0,Email Opened,0.1610468648524082,Medium (3-10),1,0
API,Olark Chat,1,0,1,0.0,0,0.0,SMS Sent,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Unknown,0,0,Unknown,02.Medium,02.Medium,13.0,15.0,0,0,SMS Sent,0.0,Low (1-2),0,1
Landing Page Submission,Organic Search,0,0,1,6.0,1030,6.0,SMS Sent,India,Finance Management,Working Professional,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,0,0,Mumbai,02.Medium,01.High,15.0,20.0,0,1,SMS Sent,0.255144239834077,Medium (3-10),1,0
API,Organic Search,0,0,0,6.0,45,3.0,Olark Chat Conversation,India,Unknown,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Other,0,0,Unknown,03.Low,02.Medium,11.0,15.0,0,0,Modified,0.02775595499968575,Medium (3-10),0,0
Landing Page Submission,Google,0,0,1,4.0,234,4.0,Other,India,Finance Management,Working Professional,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,0,0,Mumbai,02.Medium,01.High,15.0,18.0,0,0,Other,0.0705214421888421,Medium (3-10),0,0
API,Organic Search,0,0,1,2.0,1580,2.0,Other,India,Unknown,Businessman,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,0,0,Unknown,02.Medium,02.Medium,14.0,15.0,0,0,Other,0.3570821025286489,Low (1-2),1,0
Landing Page Submission,Google,0,0,0,4.0,1106,4.0,Other,India,"Banking, Investment And Insurance",Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Other,0,0,Mumbai,03.Low,01.High,9.0,18.0,0,0,Modified,0.26233842415100667,Medium (3-10),1,0
Landing Page Submission,Direct Traffic,0,0,0,17.0,380,2.83,Page Visited on Website,Other,Other,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,0,0,Mumbai,02.Medium,02.Medium,15.0,15.0,0,1,Page Visited on Website,0.11393520729893365,High (11+),1,0
Landing Page Submission,Google,0,0,1,3.0,401,3.0,SMS Sent,India,Finance Management,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,0,0,Other Cities of Maharashtra,02.Medium,01.High,14.0,19.0,0,0,SMS Sent,0.10249512915592987,Medium (3-10),1,0
API,Google,0,0,0,4.0,45,2.0,Olark Chat Conversation,India,Unknown,Unknown,Unknown,0,0,0,0,0,0,0,0,Unknown,0,0,Unknown,01.High,02.Medium,16.0,15.0,0,0,Modified,0.021803574047304798,Medium (3-10),0,0
Landing Page Submission,Google,0,0,1,3.0,535,3.0,SMS Sent,India,Supply Chain Management,Working Professional,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,0,0,Mumbai,02.Medium,01.High,15.0,20.0,0,0,SMS Sent,0.13197159198039093,Medium (3-10),1,0
Landing Page Submission,Direct Traffic,0,0,0,3.0,1419,3.0,SMS Sent,India,International Business,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,0,0,Mumbai,02.Medium,01.High,13.0,18.0,0,1,Modified,0.3264282571805669,Medium (3-10),1,0
Landing Page Submission,Google,0,0,1,8.0,1232,4.0,Email Opened,India,Business Administration,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,0,0,Mumbai,02.Medium,01.High,14.0,18.0,0,0,Email Opened,0.29481700291203156,Medium (3-10),1,0
Landing Page Submission,Google,0,0,0,6.0,195,2.0,SMS Sent,India,Operations Management,Unknown,Unknown,0,0,0,0,0,0,0,0,Unknown,0,0,Thane & Outskirts,02.Medium,01.High,13.0,17.0,0,0,Modified,0.05718056690340016,Medium (3-10),0,0
API,Olark Chat,0,0,1,0.0,0,0.0,Olark Chat Conversation,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,0,0,Unknown,01.High,02.Medium,16.0,15.0,0,0,Modified,0.0,Low (1-2),0,0
Lead Add Form,Other,0,0,1,0.0,0,0.0,Email Opened,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Unknown,0,0,Unknown,02.Medium,01.High,14.0,17.0,0,0,Email Opened,0.0,Low (1-2),0,0
API,Google,0,0,1,6.0,565,6.0,SMS Sent,India,Unknown,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,0,0,Unknown,02.Medium,02.Medium,14.0,15.0,0,0,Modified,0.15285651436113382,Medium (3-10),1,0
Landing Page Submission,Google,0,0,1,5.0,1538,2.5,Email Opened,India,Marketing Management,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,0,0,Thane & Outskirts,02.Medium,01.High,15.0,19.0,0,0,Email Opened,0.35320035405275174,Medium (3-10),1,0
Landing Page Submission,Organic Search,0,0,0,6.0,68,6.0,Email Opened,India,Finance Management,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Interested in other courses,0,0,Other Cities of Maharashtra,02.Medium,01.High,14.0,17.0,0,1,Email Opened,0.043529633586826724,Medium (3-10),0,0
Landing Page Submission,Organic Search,1,0,0,4.0,348,4.0,Email Bounced,India,Business Administration,Unknown,Unknown,0,0,0,0,0,0,0,0,Unknown,0,0,Other Cities of Maharashtra,02.Medium,01.High,14.0,17.0,0,1,Modified,0.09559843294995077,Medium (3-10),1,1
API,Google,0,0,1,2.0,1163,2.0,SMS Sent,India,Unknown,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Unknown,0,0,Unknown,02.Medium,02.Medium,14.0,15.0,0,0,SMS Sent,0.2653531100077514,Low (1-2),1,0
API,Olark Chat,0,0,0,0.0,0,0.0,Email Opened,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,0,0,Unknown,01.High,02.Medium,16.0,15.0,0,0,Email Opened,0.0,Low (1-2),0,0
Landing Page Submission,Direct Traffic,0,0,0,1.0,432,1.0,Converted to Lead,India,Marketing Management,Unknown,Unknown,0,0,0,0,0,0,0,0,Unknown,0,0,Unknown,01.High,01.High,16.0,17.0,0,0,Modified,0.09979050133031656,Low (1-2),1,0
API,Google,0,0,0,1.0,360,1.0,Converted to Lead,India,Unknown,Unknown,Unknown,0,0,0,0,0,0,0,0,Unknown,0,0,Unknown,02.Medium,02.Medium,14.0,15.0,0,0,Modified,0.08395240190224791,Low (1-2),1,0
API,Olark Chat,0,0,1,4.0,1137,1.33,Other,India,Operations Management,Working Professional,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,0,0,Other Metro Cities,02.Medium,02.Medium,15.0,14.0,0,1,Other,0.2596218915634885,Medium (3-10),1,0
Lead Add Form,Other,1,0,1,0.0,0,0.0,SMS Sent,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Unknown,0,0,Unknown,02.Medium,01.High,13.0,17.0,0,0,SMS Sent,0.0,Low (1-2),0,1
API,Organic Search,0,0,0,6.0,371,3.0,Email Opened,India,Unknown,Unknown,Unknown,0,0,0,0,0,0,0,0,Unknown,0,0,Unknown,02.Medium,02.Medium,14.0,15.0,0,0,Modified,0.09946734963232984,Medium (3-10),1,0
Landing Page Submission,Google,0,0,1,7.0,1478,2.33,SMS Sent,India,Marketing Management,Working Professional,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,0,0,Mumbai,Unknown,Unknown,14.0,16.0,0,1,SMS Sent,0.3417757473865041,Medium (3-10),1,0
Landing Page Submission,Direct Traffic,0,0,0,2.0,252,2.0,SMS Sent,India,Operations Management,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Already a student,0,0,Thane & Outskirts,02.Medium,01.High,15.0,17.0,0,1,Modified,0.06495715752204974,Low (1-2),0,0
Landing Page Submission,Direct Traffic,0,0,0,2.0,1381,2.0,Email Opened,India,Other,Working Professional,Better Career Prospects,0,0,0,0,0,0,0,0,Interested in other courses,0,0,Other Metro Cities,02.Medium,02.Medium,15.0,16.0,0,1,Modified,0.31330735549829253,Low (1-2),1,0
Landing Page Submission,Google,0,0,1,8.0,1342,2.67,SMS Sent,India,Supply Chain Management,Working Professional,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,0,0,Mumbai,01.High,01.High,16.0,20.0,0,0,SMS Sent,0.3142640992604697,Medium (3-10),1,0
Landing Page Submission,Direct Traffic,0,0,1,15.0,1040,3.0,Email Opened,India,Travel and Tourism,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,0,0,Mumbai,01.High,01.High,16.0,18.0,0,1,Email Opened,0.25734397586575325,High (11+),1,0
Landing Page Submission,Direct Traffic,0,0,0,3.0,173,3.0,SMS Sent,India,Marketing Management,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,switched off,0,0,Mumbai,02.Medium,01.High,13.0,18.0,0,1,SMS Sent,0.05234114763371253,Medium (3-10),0,0
API,Google,0,0,1,5.0,1670,1.0,SMS Sent,India,Unknown,Unknown,Unknown,0,0,0,0,0,0,0,0,Unknown,0,0,Unknown,02.Medium,02.Medium,15.0,15.0,0,0,SMS Sent,0.3768797268137347,Medium (3-10),1,0
Landing Page Submission,Google,0,0,0,2.0,1692,2.0,SMS Sent,India,Finance Management,Unknown,Unknown,0,0,0,0,0,0,0,0,Unknown,0,0,Mumbai,02.Medium,01.High,14.0,18.0,0,0,Modified,0.38171914608342233,Low (1-2),1,0
Landing Page Submission,Google,0,0,0,20.0,165,5.0,SMS Sent,India,Human Resource Management,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,switched off,0,0,Mumbai,02.Medium,01.High,15.0,18.0,0,1,SMS Sent,0.07796231118932395,High (11+),0,0
Landing Page Submission,Direct Traffic,0,0,0,2.0,182,2.0,Email Opened,India,Human Resource Management,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,0,0,Other Cities of Maharashtra,02.Medium,01.High,13.0,17.0,0,0,Email Opened,0.049559005300316344,Low (1-2),0,0
Landing Page Submission,Organic Search,0,0,0,4.0,114,4.0,Page Visited on Website,India,Business Administration,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,0,0,Mumbai,02.Medium,01.High,15.0,18.0,0,1,Modified,0.04412460980872771,Medium (3-10),0,0
Landing Page Submission,Direct Traffic,0,0,0,4.0,411,4.0,Email Opened,India,Other,Unknown,Unknown,0,0,0,0,0,0,0,0,Unknown,0,0,Mumbai,02.Medium,02.Medium,14.0,15.0,0,1,Modified,0.10945676994951083,Medium (3-10),1,0
Landing Page Submission,Organic Search,0,0,0,6.0,136,3.0,SMS Sent,India,Human Resource Management,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,0,0,Other Cities of Maharashtra,02.Medium,01.High,14.0,19.0,0,0,SMS Sent,0.047773552887939164,Medium (3-10),0,0
Landing Page Submission,Organic Search,0,0,0,8.0,203,8.0,Email Opened,India,International Business,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Other,0,0,Thane & Outskirts,02.Medium,01.High,13.0,19.0,0,1,Email Opened,0.08274987953826493,Medium (3-10),0,0
API,Google,0,0,0,4.0,1534,4.0,Page Visited on Website,India,Marketing Management,Student,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,0,0,Other Metro Cities,02.Medium,02.Medium,15.0,16.0,0,0,Modified,0.35648712630674795,Medium (3-10),1,0
Landing Page Submission,Direct Traffic,0,0,0,2.0,389,2.0,Email Opened,India,Supply Chain Management,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,0,0,Other Cities of Maharashtra,02.Medium,01.High,13.0,19.0,0,1,Email Opened,0.09509354115601366,Low (1-2),1,0
API,Olark Chat,0,0,0,0.0,0,0.0,Olark Chat Conversation,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Already a student,0,0,Unknown,01.High,02.Medium,17.0,16.0,0,0,Modified,0.0,Low (1-2),0,0
Landing Page Submission,Direct Traffic,0,0,0,4.0,859,4.0,Email Opened,India,IT Projects Management,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,0,0,Mumbai,02.Medium,01.High,14.0,17.0,0,1,Email Opened,0.20800494416860454,Medium (3-10),1,0
API,Google,1,0,0,2.0,269,2.0,Olark Chat Conversation,India,Unknown,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,0,0,Unknown,02.Medium,02.Medium,14.0,16.0,0,0,Modified,0.06869670877589927,Low (1-2),0,1
Landing Page Submission,Direct Traffic,1,0,0,2.0,267,2.0,SMS Sent,India,Operations Management,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,switched off,0,0,Mumbai,02.Medium,01.High,13.0,18.0,0,0,SMS Sent,0.06825676156956403,Low (1-2),0,1
Landing Page Submission,Direct Traffic,0,0,0,5.0,131,2.5,Page Visited on Website,India,Marketing Management,Unknown,Unknown,0,0,0,0,0,0,0,0,Unknown,0,0,Mumbai,02.Medium,01.High,14.0,18.0,0,0,Modified,0.04369749439591059,Medium (3-10),0,0
Landing Page Submission,Direct Traffic,0,0,1,2.0,1239,2.0,SMS Sent,India,Business Administration,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,0,0,Other Cities of Maharashtra,02.Medium,01.High,14.0,19.0,0,1,Modified,0.28207110384849055,Low (1-2),1,0
Landing Page Submission,Organic Search,0,0,0,7.0,69,7.0,Email Opened,India,Other,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,0,0,Other Cities,02.Medium,02.Medium,14.0,15.0,0,1,Email Opened,0.04851151195189911,Medium (3-10),0,0
Landing Page Submission,Organic Search,0,0,0,18.0,264,6.0,SMS Sent,Other,Human Resource Management,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,0,0,Thane & Outskirts,01.High,01.High,16.0,17.0,0,1,SMS Sent,0.1009301740933945,High (11+),0,0
API,Olark Chat,0,0,1,2.0,1122,1.0,Other,India,Operations Management,Working Professional,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,0,0,Mumbai,02.Medium,01.High,13.0,18.0,0,1,Modified,0.25276276370645046,Low (1-2),1,0
API,Olark Chat,0,0,1,0.0,0,0.0,SMS Sent,Unknown,Human Resource Management,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,0,0,Other Metro Cities,02.Medium,02.Medium,15.0,16.0,0,0,SMS Sent,0.0,Low (1-2),0,0
Landing Page Submission,Direct Traffic,0,0,1,2.0,129,2.0,Email Opened,India,Marketing Management,Unknown,Unknown,0,0,0,0,0,0,0,0,Lost to EINS,0,0,Mumbai,02.Medium,01.High,15.0,18.0,0,1,Email Opened,0.03790040433243249,Low (1-2),0,0
API,Direct Traffic,0,0,1,8.0,1271,8.0,SMS Sent,India,"Banking, Investment And Insurance",Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,0,0,Other Cities of Maharashtra,02.Medium,02.Medium,15.0,15.0,0,0,SMS Sent,0.317681687721283,Medium (3-10),1,0
Landing Page Submission,Google,0,0,1,27.0,573,1.93,Page Visited on Website,India,Business Administration,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Closed by Horizzon,0,0,Mumbai,02.Medium,01.High,14.0,20.0,0,1,Page Visited on Website,0.16508058890076047,High (11+),1,0
Landing Page Submission,Direct Traffic,0,0,1,3.0,1353,3.0,Email Opened,India,Other,Student,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,0,0,Mumbai,02.Medium,01.High,15.0,17.0,0,1,Modified,0.311909999371504,Medium (3-10),1,0
Landing Page Submission,Direct Traffic,0,0,0,2.0,122,2.0,SMS Sent,India,"Banking, Investment And Insurance",Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,0,0,Mumbai,02.Medium,01.High,13.0,20.0,0,1,SMS Sent,0.03636058911025915,Low (1-2),0,0
Landing Page Submission,Direct Traffic,1,0,0,2.0,191,2.0,SMS Sent,India,Finance Management,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Other,0,0,Mumbai,02.Medium,01.High,13.0,20.0,0,0,SMS Sent,0.05153876772882492,Low (1-2),0,1
Landing Page Submission,Direct Traffic,1,0,0,3.0,40,3.0,SMS Sent,India,Finance Management,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,switched off,0,0,Mumbai,03.Low,01.High,10.0,20.0,0,1,SMS Sent,0.02308465841241908,Medium (3-10),0,1
Landing Page Submission,Direct Traffic,0,0,0,2.0,306,2.0,Email Link Clicked,India,Finance Management,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Already a student,0,0,Other Cities,02.Medium,01.High,15.0,18.0,0,1,Other,0.07683573209310121,Low (1-2),0,0
API,Organic Search,0,0,0,5.0,903,5.0,SMS Sent,India,Unknown,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,0,0,Unknown,02.Medium,02.Medium,14.0,15.0,0,0,Modified,0.22244568746988458,Medium (3-10),1,0
Landing Page Submission,Direct Traffic,1,0,0,1.0,341,1.0,Email Bounced,India,Finance Management,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Other,0,0,Mumbai,02.Medium,01.High,15.0,18.0,0,0,Modified,0.07977290344206314,Low (1-2),1,1
Landing Page Submission,Organic Search,1,0,0,3.0,146,3.0,Email Bounced,India,International Business,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Already a student,0,0,Thane & Outskirts,02.Medium,01.High,14.0,19.0,0,1,Modified,0.04640186034818679,Medium (3-10),0,1
Landing Page Submission,Google,0,0,1,9.0,665,2.25,SMS Sent,India,Marketing Management,Unknown,Unknown,0,0,0,0,0,0,0,0,Unknown,0,0,Thane & Outskirts,02.Medium,01.High,15.0,17.0,0,0,SMS Sent,0.16503244610646722,Medium (3-10),1,0
Landing Page Submission,Organic Search,1,0,0,7.0,315,2.33,Other,India,Other,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,0,0,Other Cities,Unknown,Unknown,14.0,16.0,0,1,Other,0.08594644690256217,Medium (3-10),0,1
API,Google,0,0,0,1.0,73,1.0,Converted to Lead,Other,Unknown,Unknown,Unknown,0,0,0,0,0,0,0,0,Unknown,0,0,Unknown,02.Medium,02.Medium,14.0,15.0,0,0,Modified,0.020819977793141015,Low (1-2),0,0
Landing Page Submission,Direct Traffic,0,0,1,4.0,141,4.0,Olark Chat Conversation,India,Human Resource Management,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,0,0,Mumbai,01.High,01.High,16.0,18.0,0,0,Modified,0.05006389709425345,Medium (3-10),0,0
Landing Page Submission,Google,0,0,0,5.0,191,5.0,Email Opened,India,Marketing Management,Unknown,Unknown,0,0,0,0,0,0,0,0,Unknown,0,0,Thane & Outskirts,02.Medium,01.High,14.0,17.0,0,0,Email Opened,0.0658244820145392,Medium (3-10),0,0
Landing Page Submission,Organic Search,0,0,0,15.0,1042,15.0,SMS Sent,India,Other,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,0,0,Mumbai,02.Medium,01.High,15.0,20.0,0,1,SMS Sent,0.30064106592923134,High (11+),1,0
Lead Add Form,Other,0,0,1,0.0,0,0.0,Email Opened,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Unknown,0,0,Unknown,02.Medium,01.High,15.0,17.0,0,0,Email Opened,0.0,Low (1-2),0,0
Landing Page Submission,Google,0,0,1,4.0,417,4.0,Other,India,Finance Management,Working Professional,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,0,0,Mumbai,02.Medium,01.High,14.0,20.0,0,0,Modified,0.11077661156851654,Medium (3-10),1,0
Landing Page Submission,Direct Traffic,0,0,0,4.0,266,4.0,SMS Sent,India,International Business,Unknown,Unknown,0,0,0,0,0,0,0,0,Unknown,0,0,Mumbai,02.Medium,01.High,14.0,18.0,0,1,Modified,0.07756059749020594,Medium (3-10),0,0
Landing Page Submission,Direct Traffic,0,0,1,2.0,1635,2.0,Page Visited on Website,India,Finance Management,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,0,0,Mumbai,02.Medium,01.High,15.0,18.0,0,1,Modified,0.369180650702868,Low (1-2),1,0
Landing Page Submission,Direct Traffic,0,0,1,7.0,1014,3.5,Email Opened,India,Marketing Management,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,0,0,Mumbai,02.Medium,01.High,14.0,20.0,0,1,Email Opened,0.2438865669452999,Medium (3-10),1,0
Landing Page Submission,Direct Traffic,0,0,0,2.0,1087,2.0,Email Opened,India,Human Resource Management,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,0,0,Other Cities,02.Medium,01.High,13.0,18.0,0,1,Email Opened,0.24863511616701234,Low (1-2),1,0
Landing Page Submission,Direct Traffic,0,0,1,2.0,1019,2.0,SMS Sent,India,Finance Management,Working Professional,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,0,0,Other Cities of Maharashtra,02.Medium,01.High,15.0,19.0,0,1,SMS Sent,0.23367691115161418,Low (1-2),1,0
Landing Page Submission,Direct Traffic,0,0,0,15.0,290,1.5,Page Visited on Website,India,Supply Chain Management,Unknown,Unknown,0,0,0,0,0,0,0,0,Unknown,0,0,Mumbai,03.Low,01.High,11.0,18.0,0,0,Page Visited on Website,0.08700663063289547,High (11+),0,0
Landing Page Submission,Direct Traffic,0,0,1,3.0,1128,3.0,Email Opened,India,"Banking, Investment And Insurance",Working Professional,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,0,0,Thane & Outskirts,02.Medium,01.High,14.0,19.0,0,1,Email Opened,0.26241593865878954,Medium (3-10),1,0
Landing Page Submission,Direct Traffic,0,0,0,1.0,40,1.0,Converted to Lead,India,Human Resource Management,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Other,0,0,Mumbai,03.Low,01.High,11.0,18.0,0,1,Modified,0.013560848888609556,Low (1-2),0,0
Landing Page Submission,Direct Traffic,0,0,0,4.0,425,2.0,Email Opened,India,Other,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Interested in other courses,0,0,Mumbai,02.Medium,01.High,13.0,17.0,0,1,Email Opened,0.10539354325100035,Medium (3-10),1,0
Landing Page Submission,Organic Search,0,0,0,12.0,25,6.0,Page Visited on Website,India,Media and Advertising,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Interested in other courses,0,0,Mumbai,02.Medium,01.High,15.0,19.0,0,1,Modified,0.041213625793476205,High (11+),0,0
Landing Page Submission,Direct Traffic,0,0,0,4.0,301,2.0,Email Opened,India,Human Resource Management,Unknown,Unknown,0,0,0,0,0,0,0,0,Unknown,0,0,Mumbai,03.Low,01.High,11.0,18.0,0,1,Modified,0.07811681645821549,Medium (3-10),0,0
Landing Page Submission,Direct Traffic,0,0,1,1.0,216,1.0,Converted to Lead,India,Other,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,0,0,Mumbai,02.Medium,01.High,15.0,17.0,0,1,Modified,0.052276203046110664,Low (1-2),0,0
Landing Page Submission,Google,1,0,0,11.0,190,3.67,Page Visited on Website,India,IT Projects Management,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Already a student,0,0,Mumbai,01.High,02.Medium,18.0,15.0,0,1,Modified,0.06799736555422874,High (11+),0,1
API,Google,0,0,0,8.0,33,1.6,Email Opened,India,Supply Chain Management,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Lost to EINS,0,0,Mumbai,02.Medium,01.High,14.0,18.0,0,1,Email Opened,0.02249722414262669,Medium (3-10),0,0
